t[s],VfPASP_egoSpd_mps[],VfPASP_egoAcc_mpss[],VfPASP_spdLmt_kph[],VeINP_IVClass[],VfINP_IVLaDis_m[],VfINP_IVLgDis_m[],VeINP_IVID[],VbINP_IVPresent_flg[],VfINP_IVV_mps[],VeINP_RIVClass_enum[],VfINP_RIVLaDis_m[],VfINP_RIVLgDis_m[],VbINP_RIVPresent_flg[],VfINP_RIVV_mps[],VfINP_RIVLaV_mps[],VeINP_NIVLClass_enum[],VfINP_NIVLLaDis_m[],VfINP_NIVLLgDis_m[],VbINP_NIVLPresent_flg[],VfINP_NIVLV_mps[],VfINP_NIVLLaV_mps[],VeINP_NIVRClass_enum[],VfINP_NIVRLaDis_m[],VfINP_NIVRLgDis_m[],VbINP_NIVRPresent_flg[],VfINP_NIVRV_mps[],VfINP_NIVRLaV_mps[],VeINP_NIIVLClass_enum[],VfINP_NIIVLLaDis_m[],VfINP_NIIVLLgDis_m[],VbINP_NIIVLPresent_flg[],VfINP_NIIVLV_mps[],VfINP_NIIVLLaV_mps[],VeINP_NIIVRClass_enum[],VfINP_NIIVRLaDis_m[],VfINP_NIIVRLgDis_m[],VbINP_NIIVRPresent_flg[],VfINP_NIIVRV_mps[],VfINP_NIIVRLaV_mps[],VeINP_RIVLClass_enum[],VfINP_RIVLLaDis_m[],VfINP_RIVLLgDis_m[],VbINP_RIVLPresent_flg[],VfINP_RIVLV_mps[],VfINP_RIVLLaV_mps[],VeINP_RIVRClass_enum[],VfINP_RIVRLaDis_m[],VfINP_RIVRLgDis_m[],VbINP_RIVRPresent_flg[],VfINP_RIVRV_mps[],VfINP_RIVRLaV_mps[],VfINP_RIIVLLaDis_m[],VfINP_RIIVLLgDis_m[],VbINP_RIIVLPresent_flg[],VfINP_RIIVLV_mps[],VfINP_RIIVLLaV_mps[],VfINP_RIIVRLaDis_m[],VfINP_RIIVRLgDis_m[],VbINP_RIIVRPresent_flg[],VfINP_RIIVRV_mps[],VfINP_RIIVRLaV_mps[],VfPASP_ALC_path_C4[],VfPASP_ALC_path_C3[],VfPASP_ALC_path_C2[],VfPASP_ALC_path_C1[],VfPASP_ALC_path_C0[],VfPASP_StPoint0_t_s[],VfPASP_StPoint0_s_m[],VfPASP_StPoint0_v_mps[],VfPASP_StPoint0_a_mpss[],VfPASP_StPoint1_t_s[],VfPASP_StPoint1_s_m[],VfPASP_StPoint1_v_mps[],VfPASP_StPoint1_a_mpss[],VfPASP_StPoint2_t_s[],VfPASP_StPoint2_s_m[],VfPASP_StPoint2_v_mps[],VfPASP_StPoint2_a_mpss[],VfPASP_StPoint3_t_s[],VfPASP_StPoint3_s_m[],VfPASP_StPoint3_v_mps[],VfPASP_StPoint3_a_mpss[],VfPASP_StPoint4_t_s[],VfPASP_StPoint4_s_m[],VfPASP_StPoint4_v_mps[],VfPASP_StPoint4_a_mpss[],VfPASP_StPoint5_t_s[],VfPASP_StPoint5_s_m[],VfPASP_StPoint5_v_mps[],VfPASP_StPoint5_a_mpss[],VfLSSIN_l_LaneMkrOffsLe[],VfLSSIN_Ag_LaneMkrHdgAgLe[],VfLSSIN_Crvt_LaneMkrCrvtLe[],VfLSSIN_dCrvt_LaneMkrCrvtRateLe[],VfLSSIN_l_ViewRngLe[],VfLSSIN_l_StrtRngLe[],VfLSSIN_l_LaneMkrOffsRi[],VfLSSIN_Ag_LaneMkrHdgAgRi[],VfLSSIN_Crvt_LaneMkrCrvtRi[],VfLSSIN_dCrvt_LaneMkrCrvtRateRi[],VfLSSIN_l_ViewRngRi[],VfLSSIN_l_StrtRngRi[],VFLSSIN7_l_LaneMkrOffsNxtLe[],VFLSSIN7_Ag_LaneMkrHdgAgNxtLe[],VFLSSIN7_Crvt_LaneMkrCrvtNxtLe[],VFLSSIN7_dCrvt_LaneMkrCrvtRateNxtLe[],VfLSSIN7_l_ViewRngNxtLe[],VFLSSIN7_l_StrtRngNxtLe[],VFLSSIN7_l_LaneMkrOffsNxtRi[],VFLSSIN7_Ag_LaneMkrHdgAgNxtRi[],VFLSSIN7_Crvt_LaneMkrCrvtNxtRi[],VFLSSIN7_dCrvt_LaneMkrCrvtRateNxtRi[],VfLSSIN7_l_ViewRngNxtRi[],VFLSSIN7_l_StrtRngNxtRi[],VeINP_TSRID0Proc[],VeINP_TSRID1Proc[],VeINP_TSRID2Proc[],VfINP_TSRSignLatDist0Proc_m[],VfINP_TSRSignLatDist1Proc_m[],VfINP_TSRSignLatDist2Proc_m[],VfINP_TSRSignLgDist0Proc_m[],VfINP_TSRSignLgDist1Proc_m[],VfINP_TSRSignLgDist2Proc_m[],VuINP_TSRSignName0Proc[],VuINP_TSRSignName1Proc[],VuINP_TSRSignName2Proc[],VfINP_LH_Line_First_C0_0[],VfINP_LH_Line_First_C0_1[],VfINP_LH_Line_First_C1_0[],VfINP_LH_Line_First_C1_1[],VfINP_LH_Line_First_C2_0[],VfINP_LH_Line_First_C2_1[],VfINP_LH_Line_First_C3_0[],VfINP_LH_Line_First_C3_1[],VfINP_LH_First_VR_End_0[],VfINP_LH_First_VR_End_1[],VfINP_LH_First_VR_Start_0[],VfINP_LH_First_VR_Start_1[],VfINP_LA_Line_C0_0[],VfINP_LA_Line_C0_1[],VfINP_LA_Line_C1_0[],VfINP_LA_Line_C1_1[],VfINP_LA_Line_C2_0[],VfINP_LA_Line_C2_1[],VfINP_LA_Line_C3_0[],VfINP_LA_Line_C3_1[],VfINP_LA_View_Range_End_0[],VfINP_LA_View_Range_End_1[],VfINP_LA_View_Range_Start_0[],VfINP_LA_View_Range_Start_1[]
0.7619435,8.916667938,4.214341164,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-3.044629812,13.90081596,1,11.79983711,0.117966853,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,9.583333969,0,0,0,0,0,9.583333969,0,0,0,0,9.583333969,0,0,0,0,9.583333969,0,0,3.03952E-07,4.96509E-05,0.008402998,-0.195742726,0,0,8.916667938,4.214341164,1,10.91666794,10.91666794,2,2,23.83333588,12.91666794,2,3,38.63333511,14.79999924,1.883331299,4,55.33333588,16.70000076,1.900001526,5,73.63333893,18.30000305,1.600002289,1.396845937,0.007397184,0.000109145,5.42554E-06,147.3796692,-0.000190735,-1.768142819,0.011856873,-0.000111039,-2.42562E-06,153.8796692,-0.000190735,4.667574406,0.007190415,-0.000210682,-7.60877E-07,152.1696625,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.399871826,1.752886057,-0.00729847,-0.011102676,-5.43594E-05,5.53131E-05,-1.86265E-09,2.23517E-08,147.3800049,153.8800049,0,0,-4.667212486,0,-0.007518768,0,-0.000105858,0,2.66358E-07,0,152.1700134,-200,0,-200
0.8417865,8.916667938,4.214341164,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.994630098,14.20081711,1,11.84983444,0.118466698,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,9.8125,0,0,0,0,0,9.8125,0,0,0,0,9.8125,0,0,0,0,9.8125,0,0,3.03952E-07,4.96509E-05,0.008402998,-0.195742726,0,0,8.916667938,4.214341164,1,10.91666794,10.91666794,2,2,23.83333588,12.91666794,2,3,38.63333511,14.79999924,1.883331299,4,55.33333588,16.70000076,1.900001526,5,73.63333893,18.30000305,1.600002289,1.397456884,0.007001476,0.000118019,7.84074E-06,147.3796692,-0.000190735,-1.750501394,0.010476604,-0.000110613,-1.01875E-06,153.8796692,-0.000190735,4.670675755,0.007240384,-0.000211698,-8.05164E-08,152.1696625,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.410619974,1.753105879,-0.00551796,-0.010597229,-5.14984E-05,5.43594E-05,-6.0536E-08,1.24797E-07,145.7999878,151.6900024,0,0,-4.647711277,0,-0.007027626,0,-0.000106812,0,5.74626E-07,0,144.8599854,-200,0,-200
0.9045825,9.666667938,4.586741447,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.994629622,14.35081673,1,11.89983273,0.118966542,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,10.08333492,0,0,0,0,0,10.08333492,0,0,0,0,10.08333492,0,0,0,0,10.08333492,0,0,1.00702E-06,4.94912E-05,0.008182706,-0.182806373,0,0,9.666667938,4.586741447,1,11.66666794,11.66666794,2,2,25.33333588,13.66666794,2,3,40.93333817,15.60000229,1.933334351,4,58.33333588,17.39999771,1.799995422,5,77.53334045,19.20000458,1.800006866,1.404058933,0.005970201,0.000107431,8.37767E-06,145.7996674,-0.000190735,-1.754292369,0.010348705,-0.000109128,2.78887E-07,151.6896667,-0.000190735,4.64990139,0.006976072,-0.000212276,-4.51845E-07,144.8596649,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.410203457,1.745592713,-0.005623817,-0.009692192,-5.43594E-05,5.43594E-05,-1.86265E-08,8.9407E-08,145.7999878,151.6900024,0,0,-4.651470184,0,-0.006656647,0,-0.000105858,0,5.74626E-07,0,144.8599854,-200,0,-200
0.9615345,9.666667938,4.586741447,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.994629622,14.45081902,1,11.94983006,0.119466379,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,10.39583492,0,0,0,0,0,10.39583492,0,0,0,0,10.39583492,0,0,0,0,10.39583492,0,0,1.00702E-06,4.94912E-05,0.008182706,-0.182806373,0,0,9.666667938,4.586741447,1,11.66666794,11.66666794,2,2,25.33333588,13.66666794,2,3,40.93333817,15.60000229,1.933334351,4,58.33333588,17.39999771,1.799995422,5,77.53334045,19.20000458,1.800006866,1.408548832,0.00530635,0.00010544,9.33837E-06,151.0696716,-0.000190735,-1.752462745,0.009691719,-0.000107843,7.93452E-07,148.4696655,-0.000190735,4.637857914,0.006868087,-0.000212751,-8.1568E-07,155.3596649,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.414373159,1.747779369,-0.004854202,-0.009417534,-5.14984E-05,5.34058E-05,-1.22935E-07,1.17347E-07,151.0700073,148.4700012,0,0,-4.634724617,0,-0.00696373,0,-0.000106812,0,5.46686E-07,0,155.3599854,-200,0,-200
1.030480278,9.666667938,4.586741447,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.944629908,14.60081863,1,11.99982738,0.119966224,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,10.60416794,0,0,0,0,0,10.60416794,0,0,0,0,10.60416794,0,0,0,0,10.60416794,0,0,1.00702E-06,4.94912E-05,0.008182706,-0.182806373,0,0,9.666667938,4.586741447,1,11.66666794,11.66666794,2,2,25.33333588,13.66666794,2,3,40.93333817,15.60000229,1.933334351,4,58.33333588,17.39999771,1.799995422,5,77.53334045,19.20000458,1.800006866,1.404280305,0.005128797,0.000107326,1.09769E-05,151.0696716,-0.000190735,-1.743914127,0.008790919,-0.000109408,-5.28288E-07,148.4696655,-0.000190735,4.63819313,0.006740055,-0.000211982,-2.09312E-07,155.3596649,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.40053606,1.735818982,-0.005223274,-0.008116722,-5.53131E-05,5.53131E-05,4.37722E-08,-6.51926E-09,151.0700073,148.4700012,0,0,-4.6404953,0,-0.006605148,0,-0.000104904,0,5.46686E-07,0,155.3599854,-200,0,-200
1.094217626,10.39583492,4.086941242,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.944630146,14.70081902,1,11.99982738,0.119966224,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,10.77083397,0,0,0,0,0,10.77083397,0,0,0,0,10.77083397,0,0,0,0,10.77083397,0,0,1.22424E-06,4.89943E-05,0.006502709,-0.176275373,0,0,10.39583492,4.086941242,1,12.39583492,12.39583492,2,2,26.79166985,14.39583492,2,3,42.79167175,16.00000191,1.604166985,4,60.29167175,17.5,1.499998093,5,79.5916748,19.30000305,1.800003052,1.402179122,0.004996703,0.000108121,1.22784E-05,174.0896454,-0.000190735,-1.740286708,0.008702971,-0.00010856,5.67331E-07,180.9396362,-0.000190735,4.623252392,0.006856634,-0.000213998,4.09931E-07,187.8396301,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.404778242,1.731008768,-0.0054245,-0.008486748,-5.53131E-05,5.43594E-05,-1.11759E-08,1.60187E-07,174.0899963,180.9400024,0,0,-4.621327877,0,-0.007131577,0,-0.000108719,0,2.85916E-07,0,187.8399963,-200,0,-200
1.156533458,10.39583492,4.086941242,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.944629192,14.8008194,1,12.04982567,0.120466068,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,10.97916698,0,0,0,0,0,10.97916698,0,0,0,0,10.97916698,0,0,0,0,10.97916698,0,0,1.22424E-06,4.89943E-05,0.006502709,-0.176275373,0,0,10.39583492,4.086941242,1,12.39583492,12.39583492,2,2,26.79166985,14.39583492,2,3,42.79167175,16.00000191,1.604166985,4,60.29167175,17.5,1.499998093,5,79.5916748,19.30000305,1.800003052,1.402174354,0.005349994,0.000111903,1.39694E-05,174.0896454,-0.000190735,-1.73363924,0.008461222,-0.000108601,1.72549E-07,180.9396362,-0.000190735,4.62308073,0.007114217,-0.000216863,7.5483E-08,187.8396301,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.40700531,1.725714326,-0.005624771,-0.008229256,-5.81741E-05,5.53131E-05,6.14673E-08,1.28523E-07,174.0899963,180.9400024,0,0,-4.625658989,0,-0.007231712,0,-0.000108719,0,2.85916E-07,0,187.8399963,-200,0,-200
1.228917869,10.39583492,4.086941242,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.941852331,14.9357357,1,12.04714584,0.120439276,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,11.35416698,0,0,0,0,0,11.35416698,0,0,0,0,11.35416698,0,0,0,0,11.35416698,0,0,1.22424E-06,4.89943E-05,0.006502709,-0.176275373,0,0,10.39583492,4.086941242,1,12.39583492,12.39583492,2,2,26.79166985,14.39583492,2,3,42.79167175,16.00000191,1.604166985,4,60.29167175,17.5,1.499998093,5,79.5916748,19.30000305,1.800003052,1.422448754,0.004640568,0.000108003,1.31249E-05,170.1096497,-0.000190735,-1.729659796,0.008728414,-0.000108403,4.50579E-07,177.5496368,-0.000190735,4.626080036,0.007806798,-0.000216477,7.38601E-07,184.1896362,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.427619934,1.72112143,-0.004717827,-0.00867939,-5.53131E-05,5.43594E-05,1.76951E-08,6.0536E-08,170.1099854,177.5499878,0,0,-4.629041672,0,-0.008170128,0,-0.000107765,0,4.98258E-07,0,184.1900024,-200,0,-200
1.292674211,11.08333397,4.077141285,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-3.052793026,15.6833744,1,13.84283638,0.13839139,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,11.50000095,0,0,0,0,0,11.50000095,0,0,0,0,11.50000095,0,0,0,0,11.50000095,0,0,1.90442E-06,4.68884E-05,0.005394296,-0.172089279,0,0,11.08333397,4.077141285,1,13.08333397,13.08333397,2,2,28.16666794,15.08333397,2,3,44.96666718,16.79999924,1.716665268,4,63.16666794,18.20000076,1.400001526,5,82.76667023,19.60000229,1.400001526,1.424582839,0.004822119,0.000111825,1.53407E-05,170.1096497,-0.000190735,-1.725062966,0.008519193,-0.000109589,-6.54463E-07,177.5496368,-0.000190735,4.631071091,0.008124364,-0.000214752,9.33868E-07,184.1896362,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.43239665,1.72045505,-0.004089355,-0.008976936,-5.24521E-05,5.43594E-05,-1.83471E-07,1.22935E-07,169.4200134,172.8299866,0,0,-4.625273228,0,-0.008302689,0,-0.000107765,0,5.2806E-07,0,174.730011,-200,0,-200
1.360738089,11.08333397,4.077141285,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.746918917,16.16778946,1,13.89401817,0.138903067,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,11.79166698,0,0,0,0,0,11.79166698,0,0,0,0,11.79166698,0,0,0,0,11.79166698,0,0,1.90442E-06,4.68884E-05,0.005394296,-0.172089279,0,0,11.08333397,4.077141285,1,13.08333397,13.08333397,2,2,28.16666794,15.08333397,2,3,44.96666718,16.79999924,1.716665268,4,63.16666794,18.20000076,1.400001526,5,82.76667023,19.60000229,1.400001526,1.426323652,0.004975268,0.000114022,1.58777E-05,169.4196472,-0.000190735,-1.722090364,0.008317313,-0.000110458,-9.22603E-07,172.8296509,-0.000190735,4.630785465,0.008309976,-0.000213803,9.63264E-07,174.7296448,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.431634426,1.716470122,-0.005032539,-0.008252144,-5.72205E-05,5.53131E-05,1.49012E-08,5.12227E-08,169.4200134,172.8299866,0,0,-4.630597115,0,-0.008440018,0,-0.000106812,0,5.2806E-07,0,174.730011,-200,0,-200
1.437314077,11.08333397,4.077141285,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.692672491,16.24471092,1,13.89001083,0.138863012,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,12.04166794,0,0,0,0,0,12.04166794,0,0,0,0,12.04166794,0,0,0,0,12.04166794,0,0,1.90442E-06,4.68884E-05,0.005394296,-0.172089279,0,0,11.08333397,4.077141285,1,13.08333397,13.08333397,2,2,28.16666794,15.08333397,2,3,44.96666718,16.79999924,1.716665268,4,63.16666794,18.20000076,1.400001526,5,82.76667023,19.60000229,1.400001526,1.433157444,0.004835758,0.000110562,1.59257E-05,166.8796539,-0.000190735,-1.717877388,0.008316861,-0.000108749,6.45342E-07,171.3996429,-0.000190735,4.630181313,0.008582646,-0.000214566,-6.43616E-07,174.8696442,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.435993195,1.713508844,-0.004905701,-0.008385658,-5.43594E-05,5.34058E-05,-6.51926E-08,-2.14204E-08,166.8800049,171.3999939,0,0,-4.632379055,0,-0.008875847,0,-0.000107765,0,5.17815E-07,0,174.8699951,-200,0,-200
1.497101767,11.70833397,3.949741364,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.843747377,17.59374237,1,13.94381523,0.139400899,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,12.1875,0,0,0,0,0,12.1875,0,0,0,0,12.1875,0,0,0,0,12.1875,0,0,1.94248E-06,4.14513E-05,0.005114701,-0.153605521,0,0,11.70833397,3.949741364,1,13.70833397,13.70833397,2,2,29.41666794,15.70833397,2,3,47.01667023,17.60000229,1.89166832,4,65.91667175,18.90000153,1.299999237,5,85.81667328,19.90000153,1,1.428636909,0.004989349,0.00010883,1.55917E-05,166.8796539,-0.000190735,-1.71809268,0.008395928,-0.00010713,1.86496E-07,171.3996429,-0.000190735,4.634644508,0.00889722,-0.000214437,5.48697E-07,174.8696442,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.437992454,1.709887028,-0.005239487,-0.008131027,-5.72205E-05,5.43594E-05,1.86265E-08,2.23517E-08,166.8800049,171.3999939,0,0,-4.638312817,0,-0.009075165,0,-0.000106812,0,5.17815E-07,0,174.8699951,-200,0,-200
1.567089992,11.70833397,3.949741364,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.823497295,17.7015686,1,13.96424294,0.13960512,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,12.56250095,0,0,0,0,0,12.56250095,0,0,0,0,12.56250095,0,0,0,0,12.56250095,0,0,1.94248E-06,4.14513E-05,0.005114701,-0.153605521,0,0,11.70833397,3.949741364,1,13.70833397,13.70833397,2,2,29.41666794,15.70833397,2,3,47.01667023,17.60000229,1.89166832,4,65.91667175,18.90000153,1.299999237,5,85.81667328,19.90000153,1,1.433456063,0.005067636,0.000104991,1.6852E-05,163.5196533,-0.000190735,-1.712741852,0.008360886,-0.000107078,-1.88214E-07,164.8396454,-0.000190735,4.642540932,0.008799549,-0.000210684,5.10151E-07,173.5596466,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.437847376,1.707496405,-0.005163193,-0.008342743,-5.14984E-05,5.34058E-05,8.3819E-08,1.6205E-07,163.519989,164.8399963,0,0,-4.643163681,0,-0.008730888,0,-0.000104904,0,6.02566E-07,0,173.5599976,-200,0,-200
1.628917989,12.33333397,3.714541197,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.814877272,17.64026833,1,13.94590187,0.139421761,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,12.75000095,0,0,0,0,0,12.75000095,0,0,0,0,12.75000095,0,0,0,0,12.75000095,0,0,2.2873E-06,3.94797E-05,0.005337385,-0.142359972,0,0,12.33333397,3.714541197,1,14.33333397,14.33333397,2,2,30.3666687,16.03333473,1.700000763,3,47.80000305,17.43333435,1.399999619,4,66.5,18.69999695,1.266662598,5,86.20000458,19.70000458,1.000007629,1.430483818,0.005198636,0.000103286,1.46565E-05,163.5196533,-0.000190735,-1.71214664,0.008292773,-0.000108346,-4.69534E-07,164.8396454,-0.000190735,4.646138668,0.008750797,-0.000208437,5.29864E-07,173.5596466,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.442153931,1.706607223,-0.004623413,-0.007920265,-5.14984E-05,5.24521E-05,-5.7742E-08,-1.30385E-08,160.75,159.5700073,0,0,-4.648021698,0,-0.007962227,0,-0.000104904,0,5.40167E-07,0,170.25,-200,0,-200
1.690713997,12.33333397,3.714541197,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.801384211,17.57315254,1,13.93022346,0.139265031,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,12.91666698,0,0,0,0,0,12.91666698,0,0,0,0,12.91666698,0,0,0,0,12.91666698,0,0,2.2873E-06,3.94797E-05,0.005337385,-0.142359972,0,0,12.33333397,3.714541197,1,14.33333397,14.33333397,2,2,30.3666687,16.03333473,1.700000763,3,47.80000305,17.43333435,1.399999619,4,66.5,18.69999695,1.266662598,5,86.20000458,19.70000458,1.000007629,1.436582923,0.004734215,0.000103967,1.324E-05,160.749649,-0.000190735,-1.71008873,0.007936265,-0.000105674,3.58008E-07,159.5696564,-0.000190735,4.650248051,0.008138374,-0.00020947,-3.49757E-07,170.249649,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.443611145,1.70177865,-0.003742218,-0.007493019,-5.34058E-05,5.34058E-05,-3.05474E-07,1.28523E-07,160.75,159.5700073,0,0,-4.656378269,0,-0.007792473,0,-0.000102997,0,5.40167E-07,0,170.25,-200,0,-200
1.760334347,12.33333397,3.714541197,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.768994808,17.47936249,1,13.90344048,0.138997272,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,13.18750095,0,0,0,0,0,13.18750095,0,0,0,0,13.18750095,0,0,0,0,13.18750095,0,0,2.2873E-06,3.94797E-05,0.005337385,-0.142359972,0,0,12.33333397,3.714541197,1,14.33333397,14.33333397,2,2,30.3666687,16.03333473,1.700000763,3,47.80000305,17.43333435,1.399999619,4,66.5,18.69999695,1.266662598,5,86.20000458,19.70000458,1.000007629,1.445372105,0.003766968,0.00010344,1.15328E-05,155.5096588,-0.000190735,-1.710691214,0.007346774,-0.000104641,8.03245E-07,156.1896667,-0.000190735,4.667717934,0.007926544,-0.000205833,1.84375E-06,166.199646,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.452026367,1.706498623,-0.003376007,-0.007018089,-5.05447E-05,5.14984E-05,1.16415E-07,-1.67638E-07,155.5100098,156.1900024,0,0,-4.670583725,0,-0.007938385,0,-0.000102043,0,6.06291E-07,0,166.2000122,-200,0,-200
1.830345564,12.97916794,3.802741289,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.753601313,17.43976593,1,13.8885107,0.138848007,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,13.45833397,0,0,0,0,0,13.45833397,0,0,0,0,13.45833397,0,0,0,0,13.45833397,0,0,2.24098E-06,3.61859E-05,0.005623086,-0.14063859,0,0,12.97916794,3.802741289,1,14.97916794,14.97916794,2,2,31.95833588,16.97916794,2,3,50.5375061,18.57917023,1.600002289,4,69.9375,19.3999939,0.820823669,5,89.33750916,19.40000916,1.52588E-05,1.442508817,0.003307907,0.000102172,8.74428E-06,155.5096588,-0.000190735,-1.705423117,0.006838195,-0.000103098,8.26816E-08,156.1896667,-0.000190735,4.678464413,0.007739011,-0.000200942,4.74961E-06,166.199646,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.452838421,1.690477729,-0.002829552,-0.006088257,-5.05447E-05,5.05447E-05,2.06754E-07,-1.74157E-07,152.6099854,165.0899963,0,0,-4.688424587,0,-0.007650375,0,-0.000100136,0,5.57862E-07,0,162.6900024,-200,0,-200
1.897285824,12.97916794,3.802741289,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.792363405,17.78206825,1,14.03219795,0.140284494,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,13.60416794,0,0,0,0,0,13.60416794,0,0,0,0,13.60416794,0,0,0,0,13.60416794,0,0,2.24098E-06,3.61859E-05,0.005623086,-0.14063859,0,0,12.97916794,3.802741289,1,14.97916794,14.97916794,2,2,31.95833588,16.97916794,2,3,50.5375061,18.57917023,1.600002289,4,69.9375,19.3999939,0.820823669,5,89.33750916,19.40000916,1.52588E-05,1.447008014,0.002952187,0.000101921,7.03331E-06,152.6096649,-0.000190735,-1.698086023,0.006307615,-0.000102075,7.46101E-07,165.0896454,-0.000190735,4.688952446,0.007605441,-0.000199428,4.11397E-06,162.6896515,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.455013633,1.691177368,-0.002529144,-0.005532265,-5.05447E-05,5.05447E-05,1.14553E-07,-1.05239E-07,152.6099854,165.0899963,0,0,-4.694110394,0,-0.007343292,0,-9.91821E-05,0,5.57862E-07,0,162.6900024,-200,0,-200
